Track Name,File Path,Source_URL,duration_ms,item_type,energy_category,Intro_Duration,Punch_Ms,outro_duration,bpm,Bitrate,Lyrics,Year,Art Ratio,Length
Dennis Edwards - Don’t Look Any Further [Don’t Look Any Further],Z:/Old School 70s80s/Dennis Edwards - Don’t Look Any Further [Don’t Look Any Further].mp3,,239000,Music,,10000,0,20000,0,320,Unknown,2011,1.0,3:59
The Intruders - Together [Intruders (Super Hits)],Z:/Old School 70s80s/The Intruders - Together [Intruders (Super Hits)].mp3,,177000,Music,,10000,0,20000,0,320,Unknown,1973,1.0,2:57
Kool & the Gang - Get Down on It [Something Special],Z:/Old School 70s80s/Kool & the Gang - Get Down on It [Something Special].mp3,,293000,Music,,10000,0,20000,0,320,Unknown,1998,1.0,4:53
Teena Marie - Portuguese Love [Ultimate Collection],Z:/Old School 70s80s/Teena Marie - Portuguese Love [Ultimate Collection].mp3,,469000,Music,,10000,0,20000,0,320,Unknown,2000,1.0,7:49
Slave - Watching You (single version) [Stone Jam],Z:/Old School 70s80s/Slave - Watching You (single version) [Stone Jam].mp3,,209000,Music,,10000,0,20000,0,320,Unknown,1997,1.0,3:29
"Earth, Wind & Fire - Devotion [Open Our Eyes]","Z:/Old School 70s80s/Earth, Wind & Fire - Devotion [Open Our Eyes].mp3",,284000,Music,,10000,0,20000,0,320,Unknown,2015,1.0,4:44
Kool & the Gang - Cherish (12″ version) [Celebration_ The Best of Kool & the Gang (1979–1987)],Z:/Old School 70s80s/Kool & the Gang - Cherish (12″ version) [Celebration_ The Best of Kool & the Gang (1979–1987)].mp3,,337000,Music,,10000,0,20000,0,320,Unknown,1994,1.0,5:37
Quincy Jones - Summer in the City [You've Got It Bad Girl],Z:/Old School 70s80s/Quincy Jones - Summer in the City [You've Got It Bad Girl].mp3,,243000,Music,,10000,0,20000,0,320,Unknown,1973,1.0,4:03
Aretha Franklin - Freeway of Love [Who’s Zoomin’ Who_],Z:/Old School 70s80s/Aretha Franklin - Freeway of Love [Who’s Zoomin’ Who_].mp3,,349000,Music,,10000,0,20000,0,320,Unknown,1985,1.0,5:49
Culture Club - Karma Chameleon [Colour by Numbers],Z:/Old School 70s80s/Culture Club - Karma Chameleon [Colour by Numbers].mp3,,250000,Music,,10000,0,20000,0,320,Unknown,2017,1.0,4:10
Whitney Houston - You Give Good Love [Whitney Houston],Z:/Old School 70s80s/Whitney Houston - You Give Good Love [Whitney Houston].mp3,,271000,Music,,10000,0,20000,0,320,Unknown,2010,1.0,4:31
Jazzy Jeff & Fresh Prince - Summertime (album version) [Greatest Hits],Z:/Old School 70s80s/Jazzy Jeff & Fresh Prince - Summertime (album version) [Greatest Hits].mp3,,271000,Music,,10000,0,20000,0,320,Unknown,1998,1.0,4:31
The Jets - You Got It All [The Jets],Z:/Old School 70s80s/The Jets - You Got It All [The Jets].mp3,,245000,Music,,10000,0,20000,0,320,Unknown,1985,1.0,4:05
Jay‐Z feat. Alicia Keys - Empire State of Mind [The Blueprint 3],Z:/Old School 70s80s/Jay‐Z feat. Alicia Keys - Empire State of Mind [The Blueprint 3].mp3,,277000,Music,,10000,0,20000,0,320,Unknown,2009,1.0,4:37
Jeffrey Osborne - You Should Be Mine (The Woo Woo Song) [Emotional],Z:/Old School 70s80s/Jeffrey Osborne - You Should Be Mine (The Woo Woo Song) [Emotional].mp3,,261000,Music,,10000,0,20000,0,320,Unknown,1986,1.0,4:21
Anita Baker - Good Love [Giving You the Best That I Got],Z:/Old School 70s80s/Anita Baker - Good Love [Giving You the Best That I Got].mp3,,328000,Music,,10000,0,20000,0,320,Unknown,1988,1.0,5:28
William Bell with Judy Clay - Private Number [The Best of William Bell],Z:/Old School 70s80s/William Bell with Judy Clay - Private Number [The Best of William Bell].mp3,,160000,Music,,10000,0,20000,0,320,Unknown,1990,1.0,2:40
Zapp & Roger - Computer Love [All The Greatest Hits],Z:/Old School 70s80s/Zapp & Roger - Computer Love [All The Greatest Hits].mp3,,284000,Music,,10000,0,20000,0,320,Unknown,1993,1.0,4:44
Tony! Toni! Toné! - Little Walter [Who_],Z:/Old School 70s80s/Tony! Toni! Toné! - Little Walter [Who_].mp3,,293000,Music,,10000,0,20000,0,320,Unknown,1988,1.0,4:53
DeBarge - A Dream [In a Special Way],Z:/Old School 70s80s/DeBarge - A Dream [In a Special Way].mp3,,264000,Music,,10000,0,20000,0,320,Unknown,1983,1.0,4:24
Sade - Hang On to Your Love [Diamond Life],Z:/Old School 70s80s/Sade - Hang On to Your Love [Diamond Life].mp3,,347000,Music,,10000,0,20000,0,320,Unknown,1984,1.0,5:47
Deniece Williams - Let’s Hear It for the Boy [Footloose_ Original Soundtrack of the Paramount Motion Picture],Z:/Old School 70s80s/Deniece Williams - Let’s Hear It for the Boy [Footloose_ Original Soundtrack of the Paramount Motion Picture].mp3,,260000,Music,,10000,0,20000,0,320,Unknown,1984,1.0,4:20
Parliament - Flashlight [Old School],Z:/Old School 70s80s/Parliament - Flashlight [Old School].mp3,,330000,Music,,10000,0,20000,0,320,Unknown,1993,1.0,5:30
Diana Ross & Lionel Richie - Endless Love (reprise) [Endless Love_ Original Motion Picture Soundtrack],Z:/Old School 70s80s/Diana Ross & Lionel Richie - Endless Love (reprise) [Endless Love_ Original Motion Picture Soundtrack].mp3,,268000,Music,,10000,0,20000,0,320,Unknown,1981,1.0,4:28
The Time - Gigolos Get Lonely Too [What Time Is It_],Z:/Old School 70s80s/The Time - Gigolos Get Lonely Too [What Time Is It_].mp3,,281000,Music,,10000,0,20000,0,320,Unknown,1987,1.0,4:41
Bobby Brown - Rock Wit’cha [Don’t Be Cruel],Z:/Old School 70s80s/Bobby Brown - Rock Wit’cha [Don’t Be Cruel].mp3,,289000,Music,,10000,0,20000,0,320,Unknown,1988,1.0,4:49
Oran “Juice” Jones - The Rain [Juice],Z:/Old School 70s80s/Oran “Juice” Jones - The Rain [Juice].mp3,,309000,Music,,10000,0,20000,0,320,Unknown,1986,1.0,5:09
Bobby Brown - Girlfriend [20th Century Masters_ The Millennium Collection_ The Best of Bobby Brown],Z:/Old School 70s80s/Bobby Brown - Girlfriend [20th Century Masters_ The Millennium Collection_ The Best of Bobby Brown].mp3,,245000,Music,,10000,0,20000,0,320,Unknown,2005,1.0,4:05
Rick James - Cold Blooded [20th Century Masters_ The Millennium Collection_ The Best of Rick James],Z:/Old School 70s80s/Rick James - Cold Blooded [20th Century Masters_ The Millennium Collection_ The Best of Rick James].mp3,,351000,Music,,10000,0,20000,0,320,Unknown,2000,1.0,5:51
Stevie Wonder - Overjoyed [The Definitive Collection],Z:/Old School 70s80s/Stevie Wonder - Overjoyed [The Definitive Collection].mp3,,221000,Music,,10000,0,20000,0,320,Unknown,2002,1.0,3:41
Cheryl Lynn - If This World Were Mine [Instant Love],Z:/Old School 70s80s/Cheryl Lynn - If This World Were Mine [Instant Love].mp3,,324000,Music,,10000,0,20000,0,320,Unknown,2012,1.0,5:24
Michael Jackson - P.Y.T. (Pretty Young Thing) [Thriller],Z:/Old School 70s80s/Michael Jackson - P.Y.T. (Pretty Young Thing) [Thriller].mp3,,229000,Music,,10000,0,20000,0,320,Unknown,1982,1.0,3:49
Keni Burke - Risin' to the Top [Changes],Z:/Old School 70s80s/Keni Burke - Risin' to the Top [Changes].mp3,,314000,Music,,10000,0,20000,0,320,Unknown,1982,1.0,5:14
Anita Baker - Sweet Love [Rapture],Z:/Old School 70s80s/Anita Baker - Sweet Love [Rapture].mp3,,260000,Music,,10000,0,20000,0,320,Unknown,1986,1.0,4:20
"Loose Ends - Hangin' on a String [Music for Modern Living, Volume 5]","Z:/Old School 70s80s/Loose Ends - Hangin' on a String [Music for Modern Living, Volume 5].mp3",,346000,Music,,10000,0,20000,0,320,Unknown,2001,1.0,5:46
"Michael Jackson - The Way You Make Me Feel [HIStory_ Past, Present and Future, Book I]","Z:/Old School 70s80s/Michael Jackson - The Way You Make Me Feel [HIStory_ Past, Present and Future, Book I].mp3",,297000,Music,,10000,0,20000,0,320,Unknown,1995,1.0,4:57
Patrice Rushen - Settle for My Love [Pizzazz],Z:/Old School 70s80s/Patrice Rushen - Settle for My Love [Pizzazz].mp3,,309000,Music,,10000,0,20000,0,320,Unknown,1979,1.0,5:09
Chaka Khan - Through the Fire [A Yacht Rock Odyssey],Z:/Old School 70s80s/Chaka Khan - Through the Fire [A Yacht Rock Odyssey].mp3,,255000,Music,,10000,0,20000,0,320,Unknown,2024,1.0,4:15
Luther Vandross - Never Too Much [Never Too Much],Z:/Old School 70s80s/Luther Vandross - Never Too Much [Never Too Much].mp3,,226000,Music,,10000,0,20000,0,320,Not Found,1981,1.0,3:50
After 7 - Ready or Not [After 7],Z:/Old School 70s80s/After 7 - Ready or Not [After 7].mp3,,263000,Music,90's/2000's Throwbacks,10000,0,20000,0,320,Unknown,1989,1.0,4:23
Keith Sweat - Something Just Ain't Right [Make It Last Forever],Z:/Old School 70s80s/Keith Sweat - Something Just Ain't Right [Make It Last Forever].mp3,,315000,Music,,10000,0,20000,0,320,Unknown,1987,1.0,5:15
O.V. Wright - Born All Over [A Nickel And A Nail And The Ace Of Spaces],Z:/Old School 70s80s/O.V. Wright - Born All Over [A Nickel And A Nail And The Ace Of Spaces].mp3,,198000,Music,,10000,0,20000,0,320,Unknown,2010,1.0,3:18
Commodores - Zoom [Commodores],Z:/Old School 70s80s/Commodores - Zoom [Commodores].mp3,,404000,Music,,10000,0,20000,0,320,Unknown,1977,1.0,6:44
After 7 - Can't Stop [After 7],Z:/Old School 70s80s/After 7 - Can't Stop [After 7].mp3,,247000,Music,90's/2000's Throwbacks,10000,0,20000,0,320,Unknown,1989,1.0,4:07
Soul II Soul - Back to Life (However Do You Want Me) [Club Classics Vol. One (10th Anniversary Edition)],Z:/Old School 70s80s/Soul II Soul - Back to Life (However Do You Want Me) [Club Classics Vol. One (10th Anniversary Edition)].mp3,,225000,Music,,10000,0,20000,0,320,Unknown,1989,1.0,3:45
DeBarge - I Like It [All This Love],Z:/Old School 70s80s/DeBarge - I Like It [All This Love].mp3,,277000,Music,,10000,0,20000,0,320,Unknown,1982,1.0,4:37
Tina Turner - What’s Love Got to Do With It [What’s Love Got to Do With It],Z:/Old School 70s80s/Tina Turner - What’s Love Got to Do With It [What’s Love Got to Do With It].mp3,,220000,Music,,10000,0,20000,0,320,Unknown,1993,1.0,3:40
Bobby Brown - Don’t Be Cruel [Don’t Be Cruel],Z:/Old School 70s80s/Bobby Brown - Don’t Be Cruel [Don’t Be Cruel].mp3,,408000,Music,,10000,0,20000,0,320,Unknown,1988,1.0,6:48
Johnny Kemp - Just Got Paid [100 80s Hits],Z:/Old School 70s80s/Johnny Kemp - Just Got Paid [100 80s Hits].mp3,,212000,Music,,10000,0,20000,0,320,Unknown,2008,1.0,3:32
New Edition - Mr. Telephone Man (Album Version) [New Edition],Z:/Old School 70s80s/New Edition - Mr. Telephone Man (Album Version) [New Edition].mp3,,235000,Music,,10000,0,20000,0,320,Unknown,2017,1.0,3:55
New Edition - You’re Not My Kind of Girl [Heart Break],Z:/Old School 70s80s/New Edition - You’re Not My Kind of Girl [Heart Break].mp3,,240000,Music,,10000,0,20000,0,320,Unknown,1988,1.0,4:00
Phyllis Hyman & Michael Henderson - Can’t We Fall in Love Again [Can’t We Fall in Love Again],Z:/Old School 70s80s/Phyllis Hyman & Michael Henderson - Can’t We Fall in Love Again [Can’t We Fall in Love Again].mp3,,311000,Music,,10000,0,20000,0,320,Unknown,1981,1.0,5:11
Al B. Sure! - Off on Your Own (Girl) [In Effect Mode],Z:/Old School 70s80s/Al B. Sure! - Off on Your Own (Girl) [In Effect Mode].mp3,,242000,Music,,10000,0,20000,0,320,Unknown,1988,1.0,4:02
Whitney Houston - Didn’t We Almost Have It All [Whitney],Z:/Old School 70s80s/Whitney Houston - Didn’t We Almost Have It All [Whitney].mp3,,301000,Music,,10000,0,20000,0,320,Unknown,1987,1.0,5:01
Patti LaBelle - If Only You Knew [I’m in Love Again],Z:/Old School 70s80s/Patti LaBelle - If Only You Knew [I’m in Love Again].mp3,,285000,Music,,10000,0,20000,0,320,Unknown,1983,1.0,4:45
Brownstone - Grapevyne [From the Bottom Up],Z:/Old School 70s80s/Brownstone - Grapevyne [From the Bottom Up].mp3,,336000,Music,,10000,0,20000,0,320,Unknown,1995,1.0,5:36
Junior - Mama Used To Say [JI (Bonus Tracks Edition)],Z:/Old School 70s80s/Junior - Mama Used To Say [JI (Bonus Tracks Edition)].mp3,,183000,Music,,10000,0,20000,0,320,Unknown,2012,1.0,3:03
Alexander O’Neal - If You Were Here Tonight [101 Love Songs],Z:/Old School 70s80s/Alexander O’Neal - If You Were Here Tonight [101 Love Songs].mp3,,370000,Music,,10000,0,20000,0,320,Unknown,2008,1.0,6:10
Sade - Smooth Operator [The Best of Sade],Z:/Old School 70s80s/Sade - Smooth Operator [The Best of Sade].mp3,,254000,Music,,10000,0,20000,0,320,Unknown,1994,1.0,4:14
Alexander O’Neal - Never Knew Love Like This [Hearsay],Z:/Old School 70s80s/Alexander O’Neal - Never Knew Love Like This [Hearsay].mp3,,308000,Music,,10000,0,20000,0,320,Unknown,1987,1.0,5:08
"Chaka Khan - What Cha’ Gonna Do for Me [Epiphany_ The Best of Chaka Khan, Volume One]","Z:/Old School 70s80s/Chaka Khan - What Cha’ Gonna Do for Me [Epiphany_ The Best of Chaka Khan, Volume One].mp3",,229000,Music,,10000,0,20000,0,320,Unknown,1996,1.0,3:49
Billy Ocean - Suddenly [Suddenly],Z:/Old School 70s80s/Billy Ocean - Suddenly [Suddenly].mp3,,231000,Music,,10000,0,20000,0,320,Unknown,2011,1.0,3:51
"Earth, Wind & Fire - Can't Hide Love [Gratitude]","Z:/Old School 70s80s/Earth, Wind & Fire - Can't Hide Love [Gratitude].mp3",,247000,Music,,10000,0,20000,0,320,Unknown,1975,1.0,4:07
Beyoncé - Partition [BEYONCÉ (platinum edition)],Z:/Old School 70s80s/Beyoncé - Partition [BEYONCÉ (platinum edition)].mp3,,319000,Music,,10000,0,20000,0,320,Unknown,2015,1.0,5:19
Shalamar - A Night to Remember [Friends],Z:/Old School 70s80s/Shalamar - A Night to Remember [Friends].mp3,,304000,Music,,10000,0,20000,0,320,Unknown,1982,1.0,5:04
Deniece Williams - Silly [Gonna Take a Miracle_ The Best of Deniece Williams],Z:/Old School 70s80s/Deniece Williams - Silly [Gonna Take a Miracle_ The Best of Deniece Williams].mp3,,355000,Music,,10000,0,20000,0,320,Unknown,1996,1.0,5:55
Guy - I Like [Guy (special edition)],Z:/Old School 70s80s/Guy - I Like [Guy (special edition)].mp3,,289000,Music,,10000,0,20000,0,320,Unknown,2007,1.0,4:49
The Boys - Dial My Heart [Messages From the Boys],Z:/Old School 70s80s/The Boys - Dial My Heart [Messages From the Boys].mp3,,264000,Music,,10000,0,20000,0,320,Unknown,1988,1.0,4:24
LeVert - Just Coolin’ [Just Coolin’],Z:/Old School 70s80s/LeVert - Just Coolin’ [Just Coolin’].mp3,,297000,Music,,10000,0,20000,0,320,Unknown,1988,1.0,4:57
Eddie Murphy - Party All the Time [How Could It Be],Z:/Old School 70s80s/Eddie Murphy - Party All the Time [How Could It Be].mp3,,253000,Music,,10000,0,20000,0,320,Unknown,1985,1.0,4:13
Culture Club - Do You Really Want to Hurt Me [Kissing to Be Clever],Z:/Old School 70s80s/Culture Club - Do You Really Want to Hurt Me [Kissing to Be Clever].mp3,,269000,Music,,10000,0,20000,0,320,Unknown,2008,1.0,4:29
Carl Carlton - She’s a Bad Mama Jama [Ultimate Funk Classics],Z:/Old School 70s80s/Carl Carlton - She’s a Bad Mama Jama [Ultimate Funk Classics].mp3,,232000,Music,,10000,0,20000,0,320,Unknown,1981,1.0,3:52
Jeffrey Osborne - Stay With Me Tonight [Stay With Me Tonight],Z:/Old School 70s80s/Jeffrey Osborne - Stay With Me Tonight [Stay With Me Tonight].mp3,,295000,Music,,10000,0,20000,0,320,Unknown,1983,1.0,4:55
Womack & Womack - Baby I'm Scared of You [Love Wars],Z:/Old School 70s80s/Womack & Womack - Baby I'm Scared of You [Love Wars].mp3,,337000,Music,,10000,0,20000,0,320,Unknown,1983,1.0,5:37
Bobby Brown - Roni [Don’t Be Cruel],Z:/Old School 70s80s/Bobby Brown - Roni [Don’t Be Cruel].mp3,,351000,Music,,10000,0,20000,0,320,Unknown,1988,1.0,5:51
Cherrelle - I Didn't Mean to Turn You On [Fragile],Z:/Old School 70s80s/Cherrelle - I Didn't Mean to Turn You On [Fragile].mp3,,423000,Music,,10000,0,20000,0,320,Unknown,2002,1.0,7:03
Surface - Closer Than Friends [The Best of Surface_ A Nice Time 4 Lovin'],Z:/Old School 70s80s/Surface - Closer Than Friends [The Best of Surface_ A Nice Time 4 Lovin'].mp3,,300000,Music,,10000,0,20000,0,320,Unknown,1991,1.0,5:00
Billy Ocean - There’ll Be Sad Songs (To Make You Cry) [Love Zone],Z:/Old School 70s80s/Billy Ocean - There’ll Be Sad Songs (To Make You Cry) [Love Zone].mp3,,289000,Music,,10000,0,20000,0,320,Unknown,2011,1.0,4:49
Sister Sledge - My Guy [The Best of Sister Sledge (1973-1985)],Z:/Old School 70s80s/Sister Sledge - My Guy [The Best of Sister Sledge (1973-1985)].mp3,,223000,Music,,10000,0,20000,0,320,Unknown,1992,1.0,3:43
Keith Sweat - Make It Last Forever [Make It Last Forever],Z:/Old School 70s80s/Keith Sweat - Make It Last Forever [Make It Last Forever].mp3,,292000,Music,,10000,0,20000,0,320,Unknown,1987,1.0,4:52
Prince and The Revolution - Pop Life [Around the World in a Day],Z:/Old School 70s80s/Prince and The Revolution - Pop Life [Around the World in a Day].mp3,,225000,Music,,10000,0,20000,0,320,Unknown,1985,1.0,3:45
Karyn White - Superwoman [Karyn White],Z:/Old School 70s80s/Karyn White - Superwoman [Karyn White].mp3,,344000,Music,,10000,0,20000,0,320,Unknown,1988,1.0,5:44
Alexander O’Neal - Fake [Hearsay],Z:/Old School 70s80s/Alexander O’Neal - Fake [Hearsay].mp3,,235000,Music,,10000,0,20000,0,320,Unknown,1987,1.0,3:55
DeBarge - Time Will Reveal [In a Special Way],Z:/Old School 70s80s/DeBarge - Time Will Reveal [In a Special Way].mp3,,249000,Music,,10000,0,20000,0,320,Unknown,1983,1.0,4:09
Cameo - Word Up [Word Up!],Z:/Old School 70s80s/Cameo - Word Up [Word Up!].mp3,,260000,Music,,10000,0,20000,0,320,Unknown,1986,1.0,4:20
LeVert - Casanova [R&B_ The Collection],Z:/Old School 70s80s/LeVert - Casanova [R&B_ The Collection].mp3,,250000,Music,,10000,0,20000,0,320,Unknown,2012,1.0,4:10
Tina Turner - Private Dancer [Simply the Best],Z:/Old School 70s80s/Tina Turner - Private Dancer [Simply the Best].mp3,,237000,Music,,10000,0,20000,0,320,Unknown,1991,1.0,3:57
The Temptations - Stay [Phoenix Rising],Z:/Old School 70s80s/The Temptations - Stay [Phoenix Rising].mp3,,284000,Music,,10000,0,20000,0,320,Unknown,1998,1.0,4:44
Mary Jane Girls - All Night Long [Mary Jane Girls],Z:/Old School 70s80s/Mary Jane Girls - All Night Long [Mary Jane Girls].mp3,,333000,Music,,10000,0,20000,0,320,Unknown,1983,1.0,5:33
Surface - Happy [Surface],Z:/Old School 70s80s/Surface - Happy [Surface].mp3,,233000,Music,,10000,0,20000,0,320,Unknown,2012,1.0,3:53
Tony! Toni! Toné! - For the Love of You [Who_],Z:/Old School 70s80s/Tony! Toni! Toné! - For the Love of You [Who_].mp3,,337000,Music,,10000,0,20000,0,320,Unknown,1988,1.0,5:37
Atlantic Starr - Let’s Get Closer [Brilliance],Z:/Old School 70s80s/Atlantic Starr - Let’s Get Closer [Brilliance].mp3,,309000,Music,,10000,0,20000,0,320,Unknown,1982,1.0,5:09
Kool & the Gang - Hollywood Swinging [Wild and Peaceful],Z:/Old School 70s80s/Kool & the Gang - Hollywood Swinging [Wild and Peaceful].mp3,,273000,Music,,10000,0,20000,0,320,Unknown,1973,1.0,4:33
GQ - Disco Nights (Rock Freak) [Disco Nights],Z:/Old School 70s80s/GQ - Disco Nights (Rock Freak) [Disco Nights].mp3,,349000,Music,,10000,0,20000,0,320,Unknown,2012,1.0,5:49
Lisa Lisa & Cult Jam - All Cried Out [Lisa Lisa & Cult Jam With Full Force],Z:/Old School 70s80s/Lisa Lisa & Cult Jam - All Cried Out [Lisa Lisa & Cult Jam With Full Force].mp3,,283000,Music,,10000,0,20000,0,320,Unknown,2012,1.0,4:43
Prince - Little Red Corvette (7_ Edit) [1999],Z:/Old School 70s80s/Prince - Little Red Corvette (7_ Edit) [1999].mp3,,187000,Music,,10000,0,20000,0,320,Unknown,2019,1.0,3:07
Kool & the Gang - Summer Madness [Light of Worlds],Z:/Old School 70s80s/Kool & the Gang - Summer Madness [Light of Worlds].mp3,,254000,Music,,10000,0,20000,0,320,Unknown,1974,1.0,4:14
Ashford & Simpson - Solid [Solid],Z:/Old School 70s80s/Ashford & Simpson - Solid [Solid].mp3,,302000,Music,,10000,0,20000,0,320,Unknown,1984,1.0,5:02
Rick James - Mary Jane [20th Century Masters_ The Millennium Collection_ The Best of Rick James],Z:/Old School 70s80s/Rick James - Mary Jane [20th Century Masters_ The Millennium Collection_ The Best of Rick James].mp3,,293000,Music,,10000,0,20000,0,320,Unknown,2000,1.0,4:53
Lionel Richie - Hello [Can't Slow Down],Z:/Old School 70s80s/Lionel Richie - Hello [Can't Slow Down].mp3,,251000,Music,,10000,0,20000,0,320,Unknown,1983,1.0,4:11
Keith Sweat - I Want Her [Make It Last Forever],Z:/Old School 70s80s/Keith Sweat - I Want Her [Make It Last Forever].mp3,,354000,Music,,10000,0,20000,0,320,Unknown,1987,1.0,5:54
Paul Young - Everytime You Go Away [The Secret of Association],Z:/Old School 70s80s/Paul Young - Everytime You Go Away [The Secret of Association].mp3,,323000,Music,,10000,0,20000,0,320,Unknown,1985,1.0,5:23
Kashif featuring Melisa Morgan - Love Changes [The Best of Kashif],Z:/Old School 70s80s/Kashif featuring Melisa Morgan - Love Changes [The Best of Kashif].mp3,,278000,Music,,10000,0,20000,0,320,Unknown,1992,1.0,4:38
Avant - Separated [My Thoughts],Z:/Throwbacks 90s2000s/Avant - Separated [My Thoughts].mp3,,255000,Music,,10000,0,20000,0,320,Unknown,2000,1.0,4:15
Danny Boy - Crazy,Z:/Throwbacks 90s2000s/Danny Boy - Crazy.mp3,,243000,Music,,10000,0,20000,0,320,Unknown,1998,1.0,4:03
Mary J. Blige - No More Drama [No More Drama],Z:/Throwbacks 90s2000s/Mary J. Blige - No More Drama [No More Drama].mp3,,323000,Music,,10000,0,20000,0,320,Unknown,2001,1.0,5:23
